Order Id,Company Id,Company Name,Date,Order Value,Converted
RG249729KT2X4418,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2016-11-15,9500,0
BXER6NI805VO9NB4,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2018-10-31,3086,0
B694NA2M7NJXRAUV,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2016-04-21,628,0
IFWFCKR8TRAGCLSN,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2015-09-03,5201,0
X2L03IP73K1Z1E73,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2018-04-07,9777,0
MCPFDC67TXWEM3YE,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2014-11-27,9669,0
XDI8LZYQLYM1IVLS,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2018-01-01,6806,0
KVYHY3R6LGHEASQD,TAW7IY2L2IKUCCGC,Priestly Item-Categories,2017-01-13,4169,0
C9YK3ZJ1UXQF3EVT,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2015-05-31,3205,1
CW1NWMRNACRZU9LD,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-03-26,3213,0
AYY9PCZUJO3O4WEY,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-03-02,1334,0
XMIIBIZ3TNASFQAO,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-04-10,473,0
PSIF6GVMSLM2MYD2,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-11-28,2191,1
1E6NS6IM1UW4DK9T,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-08-03,6016,0
SN05KOIHQG501JSG,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-03-14,3131,1
EZAF7VULQYUPEJ9E,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2018-12-19,399,0
TQZ0SRSQDMDYJGIB,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2018-10-16,198,0
Z2OJ4S441SRGNRXX,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2017-11-22,5380,0
26GUMPD6ZYA6WWQX,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2017-03-07,376,0
WYPN9M9H6O01E7Q9,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2014-12-13,1525,0
6SH3S27UW3ANE2N5,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2018-09-27,5400,0
S8NO361OIWPHFNWU,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2017-10-27,8039,0
RBUGYYU8SSUWLTDK,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-06-01,8975,0
2P2FA216PELC1IPD,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2017-05-04,4330,1
VAV8BIAQX7D3SI4F,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2017-01-11,9157,0
Q7C16LWLFP0DKAFG,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-10-20,2730,0
0CD1BR7HEILGQI67,NUQS9SHQH6IU92V8,Paleocortical Boatloads,2016-08-26,8878,0
ZRP44ZI0JZJ6YJH0,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2016-10-20,7412,1
GFBLCUWJH23U3DAL,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2018-01-19,5273,0
9EPT44W4A03QRFGP,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2015-07-19,1902,1
11K0DZUPHJ64FX4B,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2014-07-23,8951,0
UI3A45ACMR0LYM1N,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2017-09-10,6436,1
OXX1WA2USIYH69SU,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2018-09-01,1647,0
IRMI0DSQ0D63T6JP,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2015-12-29,9258,0
7JAKJVWML04M7P6M,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2015-07-12,8307,0
3ZP4NM8C92BM99EP,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2015-04-11,9306,0
I3PHYA05IVXIQMYM,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2018-08-22,6464,0
MPQHXFTZGOI68QRM,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2017-08-16,7544,0
3EPFXQZG2Z7UQL6I,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2016-05-16,4633,1
UZXP6F2RJC2MFNGN,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2014-12-11,6384,0
VA21RPHKRXPA7Z6G,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2015-11-13,997,0
VZ24PELY5HVNXT1D,PQ79N68UEQ9FFCPU,Editorial Paintbrush,2015-12-24,263,1
F7BV665ZKMMG3OIW,93DU98KT3NZCOW58,Victorian Aim,2018-04-09,8698,0
ZTZ112TP2OS71ECZ,93DU98KT3NZCOW58,Victorian Aim,2017-09-22,4222,0
DXNX6ATOF92U0N3I,93DU98KT3NZCOW58,Victorian Aim,2017-01-09,8572,0
AW6QVY220YVT9AZG,93DU98KT3NZCOW58,Victorian Aim,2015-10-25,6438,0
0SU27Q8GKWLPA527,93DU98KT3NZCOW58,Victorian Aim,2017-12-20,3083,0
91T8A0W5OFCTCXJJ,93DU98KT3NZCOW58,Victorian Aim,2018-08-04,8500,0
UX718KXCGGIIW4BJ,93DU98KT3NZCOW58,Victorian Aim,2014-01-11,3979,1
DZFOATWANU3ED7AJ,93DU98KT3NZCOW58,Victorian Aim,2016-01-05,9377,1
UG0280IDONLPXNUL,93DU98KT3NZCOW58,Victorian Aim,2014-02-07,5733,1
GGYMGFWO02V8ACJW,93DU98KT3NZCOW58,Victorian Aim,2017-10-04,3482,0
NDTIIPOH18OM1OI3,93DU98KT3NZCOW58,Victorian Aim,2014-06-16,6772,1
FR1E7KLRFM68RXIX,93DU98KT3NZCOW58,Victorian Aim,2016-05-24,8142,0
YVOTFYCKNHOE3ACH,93DU98KT3NZCOW58,Victorian Aim,2014-05-12,450,0
8GEKZMQRLCHS5588,93DU98KT3NZCOW58,Victorian Aim,2014-03-08,2500,0
J5ZDGO8GW19BH4IG,93DU98KT3NZCOW58,Victorian Aim,2018-01-02,8821,0
D40XU02TAQBETTEI,93DU98KT3NZCOW58,Victorian Aim,2015-03-30,8689,1
BDZXTN9SP1FE913C,93DU98KT3NZCOW58,Victorian Aim,2014-08-06,5303,0
TLOM9MYKZTPPQX4Q,93DU98KT3NZCOW58,Victorian Aim,2015-11-12,8100,0
WJZ6EUGNG7SXIOIS,93DU98KT3NZCOW58,Victorian Aim,2014-04-29,1345,0
7H3C3HVWWQ44UI3T,93DU98KT3NZCOW58,Victorian Aim,2016-08-11,1714,0
RWU7GWT08TQQV7AZ,93DU98KT3NZCOW58,Victorian Aim,2016-04-27,9739,0
TE0500JCPZUSWZZA,93DU98KT3NZCOW58,Victorian Aim,2015-04-05,2065,0
WPLI95GWCIZX4CCH,93DU98KT3NZCOW58,Victorian Aim,2014-11-24,6920,0
71NAMLVMEQSS3CJX,HYENPHTT6GZ7O2WY,Atune Endowment,2016-11-04,4684,0
BIJ2G4D01OIFSQRP,HYENPHTT6GZ7O2WY,Atune Endowment,2018-08-28,3071,0
KZREEGLWIFZSE2BL,HYENPHTT6GZ7O2WY,Atune Endowment,2015-07-16,9206,0
XEB7374NHBQM2GHX,HYENPHTT6GZ7O2WY,Atune Endowment,2017-02-18,7286,1
M3SEW0N0DN2NCLZF,HYENPHTT6GZ7O2WY,Atune Endowment,2014-07-14,8588,0
NZ0ACGW0D7Z1LUJS,HYENPHTT6GZ7O2WY,Atune Endowment,2018-11-08,6190,0
WFPGIJ5FWVUR0MDD,HYENPHTT6GZ7O2WY,Atune Endowment,2015-04-24,1676,0
4HXVHUHVCX5NLJBL,HYENPHTT6GZ7O2WY,Atune Endowment,2014-06-05,244,0
5UEVA18TR6R27B6S,HYENPHTT6GZ7O2WY,Atune Endowment,2015-01-25,2746,0
QMXPALMHBL805KH7,HYENPHTT6GZ7O2WY,Atune Endowment,2017-03-23,1595,0
9V2S834CCYVKT0L1,HYENPHTT6GZ7O2WY,Atune Endowment,2017-02-09,2980,0
29PGKTVH9XILX9R0,HYENPHTT6GZ7O2WY,Atune Endowment,2017-05-28,8427,0
OULJIDK8HJ36P760,HYENPHTT6GZ7O2WY,Atune Endowment,2018-09-08,9136,0
S6NZ55771929OQBP,HYENPHTT6GZ7O2WY,Atune Endowment,2014-10-26,7917,0
53EB09BFE5K0WYVO,HYENPHTT6GZ7O2WY,Atune Endowment,2016-12-29,2157,0
S51BMB1QC3NDWZOJ,HYENPHTT6GZ7O2WY,Atune Endowment,2014-11-13,4343,0
3YV5Z6O0M7AREQU0,HYENPHTT6GZ7O2WY,Atune Endowment,2018-03-14,3930,1
0PLRQ71FXIC0941O,HYENPHTT6GZ7O2WY,Atune Endowment,2016-04-07,8632,0
KAA08VEKBKWFS0D3,BQMPJF0W2Z2E0PEW,Industrial Opinions,2018-04-12,3296,0
V6G3EYLGJDF5G2B1,BQMPJF0W2Z2E0PEW,Industrial Opinions,2018-06-29,7400,0
URWK5DN1BMKWFLIQ,BQMPJF0W2Z2E0PEW,Industrial Opinions,2017-10-11,6883,0
CPGAVOUWDG36PWWM,BQMPJF0W2Z2E0PEW,Industrial Opinions,2014-03-26,2466,1
LDAA14H3QIBJQVK1,BQMPJF0W2Z2E0PEW,Industrial Opinions,2017-05-08,9240,0
TQONO1SYLK1V2F0B,BQMPJF0W2Z2E0PEW,Industrial Opinions,2015-07-22,9579,0
KLKZ6MPNS3NZVEZ4,BQMPJF0W2Z2E0PEW,Industrial Opinions,2017-09-29,6829,0
QDNH0NULETR5SDJV,BQMPJF0W2Z2E0PEW,Industrial Opinions,2017-02-02,9281,1
GPS31TNFE6T7J1H7,BQMPJF0W2Z2E0PEW,Industrial Opinions,2015-10-21,4379,0
JFUZ66U54ZS5076P,BQMPJF0W2Z2E0PEW,Industrial Opinions,2016-03-09,5144,0
FDUTT6RCAL9APFR5,BQMPJF0W2Z2E0PEW,Industrial Opinions,2017-05-02,9314,1
C1CJ4ITF3TTS458O,BQMPJF0W2Z2E0PEW,Industrial Opinions,2015-11-15,7263,0
I40791TIAER3NBC2,BQMPJF0W2Z2E0PEW,Industrial Opinions,2018-09-19,9011,0
F51XSDIV1RVNK482,BQMPJF0W2Z2E0PEW,Industrial Opinions,2018-11-17,6572,0
PMZY3CZE4VJT7CX7,BQMPJF0W2Z2E0PEW,Industrial Opinions,2016-01-18,9122,0
YBHRCXHUJSBOWN10,BQMPJF0W2Z2E0PEW,Industrial Opinions,2017-03-11,8935,0
3WKQD01GDWFQOW0K,BQMPJF0W2Z2E0PEW,Industrial Opinions,2017-02-06,9109,0
V8RFHUJKSGT0TT7F,BQMPJF0W2Z2E0PEW,Industrial Opinions,2018-01-04,6547,0
6HOP2Y4ORNK6HW4D,BQMPJF0W2Z2E0PEW,Industrial Opinions,2016-11-23,3857,0
JNKFETHVQKE3IQ2U,BQMPJF0W2Z2E0PEW,Industrial Opinions,2018-08-11,8912,0
JAKXO7DETNMJ5F26,R7ID6873ITH6GCLJ,Regional Art,2016-08-03,237,0
5Z32Q1TT63WCZCFN,R7ID6873ITH6GCLJ,Regional Art,2014-04-30,2177,0
SG30RH32SCZVB4QX,R7ID6873ITH6GCLJ,Regional Art,2016-12-17,3499,0
7UYTEW7Y2RM5WTC4,R7ID6873ITH6GCLJ,Regional Art,2014-08-06,4001,1
DD2IHOQY48MN2QE9,R7ID6873ITH6GCLJ,Regional Art,2018-04-17,5447,0
WLIFQDA4UHKJUTTG,R7ID6873ITH6GCLJ,Regional Art,2016-01-13,3993,1
1P4AZL0XM5YPZJ36,R7ID6873ITH6GCLJ,Regional Art,2015-03-29,1190,1
JYLA8KIOP45689EU,R7ID6873ITH6GCLJ,Regional Art,2018-08-23,547,0
R78OBUWCXSWBAM2F,R7ID6873ITH6GCLJ,Regional Art,2017-03-29,9413,0
GT2HK4BBK3GSPQPX,R7ID6873ITH6GCLJ,Regional Art,2016-06-05,5736,0
B5CRUQ2YRC9CZT78,R7ID6873ITH6GCLJ,Regional Art,2017-04-15,5987,0
I87WFIDOTQ1296DH,R7ID6873ITH6GCLJ,Regional Art,2017-12-15,8791,0
KVY5QRZLUQXTPP1M,R7ID6873ITH6GCLJ,Regional Art,2015-06-16,2230,0
XQA2GHLAN4H6EA90,R7ID6873ITH6GCLJ,Regional Art,2016-10-22,5714,1
A7HECMFF6VJBUSVF,R7ID6873ITH6GCLJ,Regional Art,2016-06-23,1339,0
Z1AWJAE0YEIUMDFS,R7ID6873ITH6GCLJ,Regional Art,2014-07-20,9764,0
2JTIWB2HF586ISEU,R7ID6873ITH6GCLJ,Regional Art,2018-10-18,5182,0
WK661VRF4WCKOKYV,R7ID6873ITH6GCLJ,Regional Art,2014-07-18,4324,0
564QVHWL6GZIEALQ,R7ID6873ITH6GCLJ,Regional Art,2015-01-03,2934,0
E4FXQ6P8K092R3JP,R7ID6873ITH6GCLJ,Regional Art,2017-11-11,2752,0
Y16LFXHYDNKF9P54,R7ID6873ITH6GCLJ,Regional Art,2015-09-29,7920,0
8JY9QMI1MGIJLL3X,R7ID6873ITH6GCLJ,Regional Art,2014-06-14,9398,0
IMYLLB3A4R78Z57Z,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2018-08-08,4271,0
OA780VCA8Q1YHNOS,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2016-06-16,4006,0
Y44SY58MUZYAIKWN,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2016-05-12,7023,0
NAMZXI2BE0NQB03R,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2016-10-08,2751,0
H2S305U979OBZ76H,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2016-02-19,4178,1
IZS4GGVCCETVY3KO,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2016-12-11,5878,0
DFMYU5P6BBMWP4HU,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2017-12-16,1505,0
R5RROQZEHSVU7JWT,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2014-06-02,6239,0
FMJ7WZ2IYQFQ45ZR,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2016-08-06,9198,0
2FRKZX687UELCO16,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2017-12-15,5687,1
9Z84FT8IUD4JCRZ7,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2014-03-22,2253,1
2XUZ0WI63RZZYPWU,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,2014-07-19,9154,0
HL9789A3WQYQ9M2B,D459BZ8Z7N1KAFGU,Infamous Inoculation,2017-03-29,5100,0
OBDUU0I7XDOQG9T9,D459BZ8Z7N1KAFGU,Infamous Inoculation,2015-07-29,4281,1
UYL9IOR2OEYN7XNA,D459BZ8Z7N1KAFGU,Infamous Inoculation,2017-06-14,1052,0
N8ZC2ZAL8UW0I1LT,D459BZ8Z7N1KAFGU,Infamous Inoculation,2017-09-08,286,0
G67P7CDJV8V34PYU,D459BZ8Z7N1KAFGU,Infamous Inoculation,2015-08-09,5661,0
V9PT6M2N3XOH7RKG,D459BZ8Z7N1KAFGU,Infamous Inoculation,2014-09-11,1067,0
BQ5VSF3JACQW960R,D459BZ8Z7N1KAFGU,Infamous Inoculation,2014-01-12,2779,0
UAAH8C3JD78XG0E3,D459BZ8Z7N1KAFGU,Infamous Inoculation,2016-03-03,4862,1
2R5QKLGPXOI2D72N,D459BZ8Z7N1KAFGU,Infamous Inoculation,2017-06-13,4604,0
HNZR8KHUXQYRCNLC,D459BZ8Z7N1KAFGU,Infamous Inoculation,2014-12-27,5815,0
A8O3Q4KLOFAA2V68,D459BZ8Z7N1KAFGU,Infamous Inoculation,2018-11-21,7328,0
9FURHM6R6V0RHY3N,D459BZ8Z7N1KAFGU,Infamous Inoculation,2015-10-11,1150,1
G9CABRA0OOKCB5D1,D459BZ8Z7N1KAFGU,Infamous Inoculation,2018-05-08,1298,0
XSWWIDD5YEP0GEW9,D459BZ8Z7N1KAFGU,Infamous Inoculation,2017-09-17,210,0
XEPJWBRM7XJJC59W,D459BZ8Z7N1KAFGU,Infamous Inoculation,2017-07-02,4564,0
3H0L9J3HCNXCLB5A,D459BZ8Z7N1KAFGU,Infamous Inoculation,2014-03-03,5043,0
M2CHPQU5JS079QZB,D459BZ8Z7N1KAFGU,Infamous Inoculation,2015-06-19,2025,0
KKEXRRGRD0TSHLME,D459BZ8Z7N1KAFGU,Infamous Inoculation,2014-03-04,6848,1
4G2CZZRD4SBL5C3V,D459BZ8Z7N1KAFGU,Infamous Inoculation,2015-01-29,9644,0
XZSEH1DMZTW66538,D459BZ8Z7N1KAFGU,Infamous Inoculation,2018-01-30,6613,0
5IQ1UVD72WWNW7IG,D459BZ8Z7N1KAFGU,Infamous Inoculation,2015-08-08,7176,0
S9IFPGNYEON7Q96J,D459BZ8Z7N1KAFGU,Infamous Inoculation,2014-05-02,3259,0
QUHOXLQG8UIRF29I,D459BZ8Z7N1KAFGU,Infamous Inoculation,2015-06-23,4319,0
L2H61VTR5QMK9UO0,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2017-02-28,614,1
6N0744MCV3DD9ZJY,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2015-12-14,6990,0
OSOX9QEY53I7U8QB,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2014-04-16,6327,0
R622XWYISTR4FIV2,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2016-07-11,1179,1
PSQXKK7KIDIRKDSG,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2018-12-07,6895,0
IFEP4XHSNXSB7MHC,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2017-09-08,4240,0
Z8PYUN4L85MEW5W4,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2016-07-26,6212,1
8XWFE5AX3D9LX5AY,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2017-09-18,1828,0
KHZW72ZFDVVOT5UR,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2017-04-05,9719,0
X546I8JFNVJFE7FH,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2017-10-01,5183,0
2H7XSZBSVIB592ZV,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2014-02-27,3078,0
QGNCH5GG92YX9EWE,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2018-02-20,2195,0
5TJFKUN91B5EW9ZA,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2015-01-21,5916,0
JY3AWOX9EHWT0RBG,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2018-09-14,9332,0
GCB5ULGM1W8A8HPR,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2017-12-14,4580,1
8PQ7WFUV58ZCTOX3,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2018-10-23,5128,0
24UHRMDD41R01QYL,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2016-08-15,8102,0
XDRL00ME7N5TSMRW,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2014-05-15,6702,0
7GKHN5LYWN5KVWBA,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2018-11-03,3845,0
2UDNOCM41XE38JXR,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2014-10-01,3274,1
VXKJRG95OV6O6BEP,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2014-09-13,234,0
DVJBVSN0T8EV74YS,MR6NETSKD2PSN54L,Simple-Seeming Tenure,2016-10-17,4797,0
CMZRPK9A9MXHEGHV,2K2NYUSW1RL19Z2J,Genteel Facility,2017-02-26,1721,0
LGH6S99JUDTSQ8JI,2K2NYUSW1RL19Z2J,Genteel Facility,2016-12-24,2498,1
M7WU8WL957UA0UYG,2K2NYUSW1RL19Z2J,Genteel Facility,2016-05-24,3896,0
OLNSKQQ7LOQWGVJE,2K2NYUSW1RL19Z2J,Genteel Facility,2017-05-04,9071,0
8KN0EADXEF6N8VYN,2K2NYUSW1RL19Z2J,Genteel Facility,2016-09-04,6144,0
WZJKX79E10TY5JEC,2K2NYUSW1RL19Z2J,Genteel Facility,2018-11-21,9969,0
P05AEO9O2H7MKQBW,2K2NYUSW1RL19Z2J,Genteel Facility,2014-01-13,5172,0
HP22IFNA977222R9,2K2NYUSW1RL19Z2J,Genteel Facility,2016-04-21,9495,0
ARL4YVKJKVG5DYX1,2K2NYUSW1RL19Z2J,Genteel Facility,2014-04-18,7714,0
L5L7QKO71R26VTPK,2K2NYUSW1RL19Z2J,Genteel Facility,2016-07-03,992,0
J37Z63J3QEEJ55E9,2K2NYUSW1RL19Z2J,Genteel Facility,2018-03-14,4278,0
IK417YPT82A8QPTG,2K2NYUSW1RL19Z2J,Genteel Facility,2017-04-29,9673,0
63ZWJSKTVO6E3SNP,2K2NYUSW1RL19Z2J,Genteel Facility,2015-04-27,2396,0
1ELB8CA6R0EM8MFG,2K2NYUSW1RL19Z2J,Genteel Facility,2016-09-19,6799,0
ESFKC2ABVV5H3WZO,2K2NYUSW1RL19Z2J,Genteel Facility,2018-03-02,2891,1
2DX8F7UAK13Z4LV6,2K2NYUSW1RL19Z2J,Genteel Facility,2015-12-21,9051,0
3PDNFOHFGJDMWD4T,2K2NYUSW1RL19Z2J,Genteel Facility,2015-11-22,4618,0
IYRIG2LSW9RNTBWU,2K2NYUSW1RL19Z2J,Genteel Facility,2014-02-15,2487,0
GZO831W6LRMKFY43,PYAQ341Y4240ACP4,Razor-Sharp Guests,2018-12-18,7166,0
5QOUK1EGHK8H9ZXV,PYAQ341Y4240ACP4,Razor-Sharp Guests,2016-09-30,3659,0
0G7GLVQYWIDX1NYD,PYAQ341Y4240ACP4,Razor-Sharp Guests,2017-03-17,7158,0
8RMLBMLBV5APITJ5,PYAQ341Y4240ACP4,Razor-Sharp Guests,2014-11-24,3375,0
7362WJKH6JEYHMRZ,PYAQ341Y4240ACP4,Razor-Sharp Guests,2015-12-11,2504,0
SS6TLV5CW0888BC4,PYAQ341Y4240ACP4,Razor-Sharp Guests,2015-12-01,3246,1
EOFFPD2TN5EWU8C6,PYAQ341Y4240ACP4,Razor-Sharp Guests,2018-09-18,5703,0
GOEFOY0OCXW7IGS3,PYAQ341Y4240ACP4,Razor-Sharp Guests,2016-04-11,288,0
TXAS5ABHHGCBWF9L,PYAQ341Y4240ACP4,Razor-Sharp Guests,2017-03-26,2415,1
D2SHQ8W91NWYKMHF,PYAQ341Y4240ACP4,Razor-Sharp Guests,2014-06-04,4135,0
CFPS5FD26QVUKAR1,PYAQ341Y4240ACP4,Razor-Sharp Guests,2016-08-17,3215,0
ZBGALD4ROHQ98IW5,PYAQ341Y4240ACP4,Razor-Sharp Guests,2016-08-07,2988,0
QLN55HTXMMW94Q0L,PYAQ341Y4240ACP4,Razor-Sharp Guests,2017-06-01,6715,0
JR8LHU5RN35DQFTT,PYAQ341Y4240ACP4,Razor-Sharp Guests,2017-03-03,5614,0
A9VCUDIUJP5N3ZVQ,PYAQ341Y4240ACP4,Razor-Sharp Guests,2018-09-12,1232,0
LEL63WOC2Y9XIL0U,PYAQ341Y4240ACP4,Razor-Sharp Guests,2014-10-25,909,0
HYZYGMMCWDFXJB9W,PYAQ341Y4240ACP4,Razor-Sharp Guests,2015-07-25,4761,0
Y4MVLDNM359IICWT,PYAQ341Y4240ACP4,Razor-Sharp Guests,2018-03-14,3347,0
NS8LDA8MDJDWPYME,PYAQ341Y4240ACP4,Razor-Sharp Guests,2018-02-21,3831,0
FONZ46R36Y0UIJ37,PYAQ341Y4240ACP4,Razor-Sharp Guests,2014-11-25,3026,0
2IS9TX3DAKE977D7,PYAQ341Y4240ACP4,Razor-Sharp Guests,2017-06-19,6900,0
ICUG2WCQX1M7DY0B,PYAQ341Y4240ACP4,Razor-Sharp Guests,2017-09-18,9556,0
5CS2MKMX43NIMGIE,PYAQ341Y4240ACP4,Razor-Sharp Guests,2014-06-12,5043,0
TJH86VTC3F3X1OU3,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-08-21,2202,0
0ZELE086OW7RD5GG,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-12-25,3024,0
ZRN1IZ7BX1T99NSB,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-05-17,3059,0
D6D4JEZICNC3NHUG,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-06-17,1793,0
3ZSRFIJEMLEDJKFR,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2014-08-06,1997,0
IAJV9M5D2GW55B20,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-05-06,5350,0
1KH57PSETXEIAHFP,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-01-08,1983,0
081O8LNCWCXNY0OI,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2018-07-17,468,0
CKJ0FK7JTBQ4WUIQ,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-04-11,4487,0
ORBCUROQMVBRWA4J,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2018-03-12,1778,0
6T8BSU596DZ0DS03,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2018-08-24,2201,0
7644YJQWYFEIKCUB,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-04-03,4662,1
V5Y90ORVSK575YXY,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2015-01-18,265,0
F5XNPYBBTSFJRTKW,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2015-02-20,9780,0
QCOO80QPGQB867L5,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2014-08-12,1545,0
CGNLJOAU6PMRGY6L,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2018-11-29,3205,0
5G8N0XZ9THO4GEAN,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2015-12-30,3493,1
LGBTMI5TE00DBS1Q,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-09-05,323,0
WL3GD87BJP08HU49,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2015-02-03,4948,0
LL2U38TLBRNAXAAU,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2018-04-14,3774,0
5Q0NJG90PRB9FE88,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2014-01-07,4999,0
MGA7TXTS4Z3SAEK4,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-09-08,6518,0
ASDP640M48CTNWCV,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-02-01,1246,0
WHNAGRIDHDAS1RJR,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-03-05,8666,0
O4HHPZS59ZQUIFKC,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-12-31,3592,1
O4MPYYDMDGO1G7X8,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-10-03,5863,0
EOCHRCOJGDV3K6B2,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2016-05-22,5773,0
J3BOGIFLDOZYXJ2J,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,2017-08-20,7672,0
S21I4HEDRL2YRTXR,H8F5GIJX4PSKG38G,"Fast-Firing $10,000",2014-05-16,4161,0
1XM2OOU6QC3FX6K0,H8F5GIJX4PSKG38G,"Fast-Firing $10,000",2014-10-24,9184,0
193Y78BFQC9XRN8D,H8F5GIJX4PSKG38G,"Fast-Firing $10,000",2015-01-19,9707,0
TN08WH2F7RAS8NHK,H8F5GIJX4PSKG38G,"Fast-Firing $10,000",2017-08-03,529,0
294DLQ4IABA6A2BV,H8F5GIJX4PSKG38G,"Fast-Firing $10,000",2014-06-30,8718,0
